Id	FNum	FFNum	FFNumAVG	FFNLTFN	FFNGTFN	FFNEFN
3840	10	304	30.4	5	5	0
3851	2	110	55.0	0	2	0
3841	4	55	13.75	0	4	0
455	12	894	74.5	5	7	0
3861	6	274	45.666666666666664	2	4	0
3842	108	13417	124.23148148148148	70	38	0
3964	1	26	26.0	0	1	0
3966	4	93	23.25	0	3	1
3972	46	3183	69.19565217391305	24	22	0
34	11	157	14.272727272727273	4	6	1
3355	8	271	33.875	1	7	0
4029	17	1226	72.11764705882354	4	13	0
169	11	160	14.545454545454545	5	5	1
4048	7	224	32.0	1	5	1
972	17	326	19.176470588235293	8	7	2
4060	7	619	88.42857142857143	1	6	0
4067	5	196	39.2	1	4	0
4055	4	53	13.25	0	4	0
2626	3	102	34.0	0	3	0
973	17	538	31.647058823529413	5	11	1
4076	11	411	37.36363636363637	1	10	0
4045	16	362	22.625	10	6	0
4097	2	55	27.5	0	2	0
974	15	412	27.466666666666665	3	11	1
305	21	519	24.714285714285715	9	12	0
4105	6	132	22.0	1	5	0
4112	3	81	27.0	0	3	0
1260	24	1517	63.208333333333336	5	19	0
2252	13	540	41.53846153846154	0	12	1
2829	36	2588	71.88888888888889	15	21	0
375	39	3596	92.2051282051282	2	37	0
3464	34	2207	64.91176470588235	5	28	1
4197	10	189	18.9	2	7	1
4202	2	43	21.5	0	2	0
4203	2	22	11.0	0	2	0
2961	3	68	22.666666666666668	0	3	0
92	45	3747	83.26666666666667	8	37	0
239	39	2061	52.84615384615385	18	21	0
2123	5	391	78.2	0	5	0
814	48	1992	41.5	41	7	0
2637	4	72	18.0	0	4	0
240	29	1625	56.03448275862069	13	14	2
4235	48	2322	48.375	30	18	0
4266	6	132	22.0	1	5	0
1349	47	2546	54.170212765957444	27	19	1
4236	20	1602	80.1	1	19	0
3967	4	95	23.75	0	3	1
4287	40	2763	69.075	17	22	1
4325	24	1470	61.25	9	14	1
4342	32	2219	69.34375	12	20	0
4369	23	2281	99.17391304347827	0	23	0
4391	1	115	115.0	0	1	0
4393	3	147	49.0	0	3	0
1200	57	4998	87.6842105263158	22	35	0
4403	6	125	20.833333333333332	0	6	0
4407	11	221	20.09090909090909	1	9	1
